an, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131411, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131442, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131473, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131505, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131537, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131568, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131600, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131632, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131661, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131693, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131724, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131755, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131786, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131816, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131849, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131881, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131912, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131944, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
131975, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132006, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132039, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132071, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132103, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132135, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132165, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132196, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132228, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132259, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132291, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132320, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132353, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132385, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132414, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132446, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132474, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132506, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.000, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132537, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.001, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132566, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.001, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132598, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.001, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132631, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.000, pirch:,0.001, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132662, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132694, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.000, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132723, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.000, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132756, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,-0.002, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132787, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,-0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132816, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132847, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,-0.001, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132876, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.001, yaw:,0.000, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132907, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.002, yaw:,0.004, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132938, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.001, pirch:,0.004, yaw:,0.006, nan, nan, infAlt:,6.00,Integrators ON, , VERT_SPD_HOLD = false
132967, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.004, pirch:,0.012, yaw:,0.005, nan, nan, infAlt:,6.19,Integrators ON, , VERT_SPD_HOLD = false
132998, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.011, pirch:,0.029, yaw:,-0.005, nan, nan, infAlt:,6.37,Integrators ON, , VERT_SPD_HOLD = false
133027, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.027, pirch:,0.050, yaw:,-0.014, nan, nan, infAlt:,6.65,Integrators ON, , VERT_SPD_HOLD = false
133058, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.049, pirch:,0.050, yaw:,-0.025, nan, nan, infAlt:,7.09,Integrators ON, , VERT_SPD_HOLD = false
133089, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.066, pirch:,0.028, yaw:,-0.034, nan, nan, infAlt:,7.65,Integrators ON, , VERT_SPD_HOLD = false
133118, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.072, pirch:,-0.004, yaw:,-0.033, nan, nan, infAlt:,8.36,Integrators ON, , VERT_SPD_HOLD = false
133149, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.067, pirch:,-0.043, yaw:,-0.018, nan, nan, infAlt:,9.09,Integrators ON, , VERT_SPD_HOLD = false
133178, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.057, pirch:,-0.077, yaw:,0.002, nan, nan, infAlt:,9.73,Integrators ON, , VERT_SPD_HOLD = false
133209, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.046, pirch:,-0.091, yaw:,0.013, nan, nan, infAlt:,10.18,Integrators ON, , VERT_SPD_HOLD = false
133240, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.035, pirch:,-0.080, yaw:,0.008, nan, nan, infAlt:,10.42,Integrators ON, , VERT_SPD_HOLD = false
133269, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.022, pirch:,-0.043, yaw:,-0.013, nan, nan, infAlt:,10.56,Integrators ON, , VERT_SPD_HOLD = false
133301, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.002, pirch:,0.000, yaw:,-0.041, nan, nan, infAlt:,10.67,Integrators ON, , VERT_SPD_HOLD = false
133330, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.026, pirch:,0.028, yaw:,-0.066, nan, nan, infAlt:,10.74,Integrators ON, , VERT_SPD_HOLD = false
133361, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.055, pirch:,0.041, yaw:,-0.077, nan, nan, infAlt:,10.78,Integrators ON, , VERT_SPD_HOLD = false
133394, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.073, pirch:,0.043, yaw:,-0.066, nan, nan, infAlt:,10.81,Integrators ON, , VERT_SPD_HOLD = false
133423, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.076, pirch:,0.045, yaw:,-0.049, nan, nan, infAlt:,10.84,Integrators ON, , VERT_SPD_HOLD = false
133456, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.068, pirch:,0.050, yaw:,-0.035, nan, nan, infAlt:,10.87,Integrators ON, , VERT_SPD_HOLD = false
133487, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.058, pirch:,0.054, yaw:,-0.026, nan, nan, infAlt:,10.90,Integrators ON, , VERT_SPD_HOLD = false
133516, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.055, pirch:,0.056, yaw:,-0.023, nan, nan, infAlt:,11.05,Integrators ON, , VERT_SPD_HOLD = false
133548, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.064, pirch:,0.057, yaw:,-0.023, nan, nan, infAlt:,11.26,Integrators ON, , VERT_SPD_HOLD = false
133577, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.069, pirch:,0.054, yaw:,-0.024, nan, nan, infAlt:,11.37,Integrators ON, , VERT_SPD_HOLD = false
133609, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.066, pirch:,0.031, yaw:,-0.030, nan, nan, infAlt:,11.51,Integrators ON, , VERT_SPD_HOLD = false
133640, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.042, pirch:,0.000, yaw:,-0.033, nan, nan, infAlt:,11.63,Integrators ON, , VERT_SPD_HOLD = false
133669, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.004, pirch:,-0.034, yaw:,-0.032, nan, nan, infAlt:,11.72,Integrators ON, , VERT_SPD_HOLD = false
133700, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.064, pirch:,-0.063, yaw:,-0.026, nan, nan, infAlt:,11.76,Integrators ON, , VERT_SPD_HOLD = false
133730, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.124, pirch:,-0.080, yaw:,-0.019, nan, nan, infAlt:,11.74,Integrators ON, , VERT_SPD_HOLD = false
133761, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.172, pirch:,-0.088, yaw:,-0.014, nan, nan, infAlt:,11.79,Integrators ON, , VERT_SPD_HOLD = false
133794, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.199, pirch:,-0.093, yaw:,-0.011, nan, nan, infAlt:,11.72,Integrators ON, , VERT_SPD_HOLD = false
133823, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.206, pirch:,-0.096, yaw:,-0.013, nan, nan, infAlt:,11.70,Integrators ON, , VERT_SPD_HOLD = false
133856, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.195, pirch:,-0.095, yaw:,-0.019, nan, nan, infAlt:,11.73,Integrators ON, , VERT_SPD_HOLD = false
133888, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.169, pirch:,-0.079, yaw:,-0.027, nan, nan, infAlt:,11.80,Integrators ON, , VERT_SPD_HOLD = false
133918, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.129, pirch:,-0.048, yaw:,-0.038, nan, nan, infAlt:,11.71,Integrators ON, , VERT_SPD_HOLD = false
133950, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.066, pirch:,0.015, yaw:,-0.055, nan, nan, infAlt:,11.60,Integrators ON, , VERT_SPD_HOLD = false
133979, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.036, pirch:,0.050, yaw:,-0.061, nan, nan, infAlt:,11.47,Integrators ON, , VERT_SPD_HOLD = false
134011, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.012, pirch:,0.100, yaw:,-0.068, nan, nan, infAlt:,11.33,Integrators ON, , VERT_SPD_HOLD = false
134041, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.037, pirch:,0.132, yaw:,-0.066, nan, nan, infAlt:,11.20,Integrators ON, , VERT_SPD_HOLD = false
134070, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.059, pirch:,0.159, yaw:,-0.061, nan, nan, infAlt:,11.09,Integrators ON, , VERT_SPD_HOLD = false
134101, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.082, pirch:,0.175, yaw:,-0.055, nan, nan, infAlt:,10.98,Integrators ON, , VERT_SPD_HOLD = false
134130, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.109, pirch:,0.186, yaw:,-0.049, nan, nan, infAlt:,10.90,Integrators ON, , VERT_SPD_HOLD = false
134162, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.138, pirch:,0.190, yaw:,-0.045, nan, nan, infAlt:,10.82,Integrators ON, , VERT_SPD_HOLD = false
134193, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.164, pirch:,0.185, yaw:,-0.045, nan, nan, infAlt:,10.75,Integrators ON, , VERT_SPD_HOLD = false
134222, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.184, pirch:,0.175, yaw:,-0.044, nan, nan, infAlt:,10.71,Integrators ON, , VERT_SPD_HOLD = false
134253, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.200, pirch:,0.159, yaw:,-0.044, nan, nan, infAlt:,10.55,Integrators ON, , VERT_SPD_HOLD = false
134282, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.212, pirch:,0.134, yaw:,-0.043, nan, nan, infAlt:,10.54,Integrators ON, , VERT_SPD_HOLD = false
134314, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.219, pirch:,0.101, yaw:,-0.042, nan, nan, infAlt:,10.60,Integrators ON, , VERT_SPD_HOLD = false
134346, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.219, pirch:,0.058, yaw:,-0.045, nan, nan, infAlt:,10.52,Integrators ON, , VERT_SPD_HOLD = false
134375, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.200, pirch:,0.011, yaw:,-0.052, nan, nan, infAlt:,10.58,Integrators ON, , VERT_SPD_HOLD = false
134408, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.149, pirch:,-0.033, yaw:,-0.066, nan, nan, infAlt:,10.62,Integrators ON, , VERT_SPD_HOLD = false
134440, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,0.060, pirch:,-0.057, yaw:,-0.094, nan, nan, infAlt:,10.72,Integrators ON, , VERT_SPD_HOLD = false
134469, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.051, pirch:,-0.061, yaw:,-0.137, nan, nan, infAlt:,10.69,Integrators ON, , VERT_SPD_HOLD = false
134502, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.183, pirch:,-0.037, yaw:,-0.205, nan, nan, infAlt:,10.79,Integrators ON, , VERT_SPD_HOLD = false
134531, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.211, pirch:,-0.019, yaw:,-0.227, nan, nan, infAlt:,10.92,Integrators ON, , VERT_SPD_HOLD = false
134563, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.192, pirch:,0.030, yaw:,-0.247, nan, nan, infAlt:,11.12,Integrators ON, , VERT_SPD_HOLD = false
134594, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.143, pirch:,0.066, yaw:,-0.249, nan, nan, infAlt:,11.18,Integrators ON, , VERT_SPD_HOLD = false
134623, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.085, pirch:,0.091, yaw:,-0.242, nan, nan, infAlt:,11.15,Integrators ON, , VERT_SPD_HOLD = false
134654, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.038, pirch:,0.106, yaw:,-0.228, nan, nan, infAlt:,11.12,Integrators ON, , VERT_SPD_HOLD = false
134683, 1:,1083, 2:,1083, 3:,1083, 4:,1083, roll:,-0.013, pirch:,0.110, yaw:,-0.218, nan, nan, infAlt:,11.08,Integrators ON, , VERT_SPD_HOLD = false
