6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
6.00,
5.99,
5.99,
5.99,
5.99,
5.99,
5.99,
5.99,
6.00,
6.00,
6.22,
6.39,
6.52,
6.62,
6.92,
7.16,
7.49,
7.83,
8.33,
8.80,
9.28,
9.81,
10.31,
10.70,
11.03,
11.43,
11.94,
12.45,
12.99,
13.66,
14.38,
15.18,
16.00,
16.68,
17.35,
17.94,
18.62,
19.30,
19.98,
20.56,
21.21,
21.80,
22.55,
23.30,
24.10,
24.83,
25.52,
26.18,
26.73,
27.28,
27.73,
27.97,
31.96,
44.09,
53.56,
60.64,
54.20,
48.61,
44.25,
40.24,
36.76,
33.68,
31.06,
28.75,
27.22,
25.85,
24.58,
23.78,
22.37,
20.62,
18.76,
16.99,
15.31,
13.87,
12.49,
11.07,
10.46,
10.65,
11.82,
14.33,
18.77,
25.99,
34.62,
41.40,
45.40,
47.67,
48.73,
49.06,
49.20,
49.51,
49.63,
49.29,
48.40,
46.66,
44.14,
40.92,
37.24,

,
23.60,
16.93,
14.71,
12.85,
11.30,
10.10,
9.43,
8.78,
8.05,
7.80,
7.53,
7.22,
7.24,
7.04,
6.75,
6.57,
6.66,
6.50,
6.52,
6.58,
6.48,
6.37,
6.45,
6.53,
6.49,
6.41,
6.35,
6.26,
6.15,
6.06,
6.13,
5.99,
6.02,
6.01,
5.95,
5.87,
5.95,
5.95,
5.87,
5.85,
5.73,
5.79,
5.83,
5.72,
5.69,
5.89,
6.00,
6.13,
6.06,
6.04,
6.07,
6.00,
5.99,
5.85,
5.78,
5.83,
5.90,
5.92,
5.94,
5.94,
6.01,
5.96,
6.06,
6.12,
5.90,
6.02,
6.01,
6.04,
5.98,
6.07,
6.05,
5.89,
5.87,
5.79,
5.83,
5.72,
5.73,
5.79,
5.77,
5.82,
5.89,
5.69,
5.34,
5.40,
5.43,
5.51,
5.43,
5.55,
5.60,
5.64,
5.63,
5.70,
5.82,
5.85,
5.79,
5.64,
5.49,
5.42,
5.46,
5.49,
5.49,
5.56,
5.56,
5.61,
5.65,
5.76,
5.53,
5.40,
5.57,
5.62,
5.79,
5.87,
5.89,
5.73,
5.60,
5.60,
5.41,
5.35,
5.53,
5.41,
5.53,
5.49,
5.47,
5.40,
5.31,
5.37,
5.51,
5.47,
5.45,
5.57,
5.47,
5.44,
5.39,
5.29,
5.26,
5.34,
5.39,
5.34,
5.66,
5.59,
5.45,
5.70,

,
5.78,
5.74,
5.97,
6.02,
5.78,
5.78,
5.64,
5.49,
5.37,
5.28,
5.44,
5.38,
5.33,
5.39,
5.30,
5.41,
5.45,
5.57,
5.43,
5.43,
5.51,
5.47,
5.40,
5.31,
5.42,
5.41,
5.50,
5.56,
5.66,
5.73,
5.50,
5.52,
5.43,
5.56,
5.65,
5.72,
5.69,
5.66,
5.51,
5.57,
5.70,
5.68,
5.61,
5.69,
5.81,
5.77,
5.76,
5.71,
5.72,
5.87,
5.80,
5.61,
5.65,
5.72,
5.78,
5.83,
5.73,
5.79,

,
5.62,
5.84,
5.96,
6.00,
6.08,
5.87,
5.81,
5.89,
6.00,
6.00,
5.81,
5.75,
5.80,
5.71,
5.59,
5.59,
5.68,
5.70,
5.58,
5.67,
5.78,
5.68,
5.71,
5.77,
5.77,
5.77,
5.96,
5.96,
5.97,
5.97,
6.11,
6.04,
5.94,
5.81,
5.85,
5.88,
6.04,
5.89,
5.91,
6.05,
6.18,
6.09,
5.96,
5.89,
5.82,
5.82,
5.86,
5.80,
5.66,
5.59,
5.45,
5.57,
5.71,
5.71,
5.77,
5.78,
5.78,
5.78,
5.83,
5.86,
5.75,
5.76,
5.76,
5.77,
6.04,
6.03,
5.79,
5.69,
5.86,
5.85,
5.73,
5.78,
5.82,
5.77,
5.69,
5.57,
5.66,
5.59,
5.62,
5.47,
5.54,
5.77,
5.86,
5.78,
5.83,
5.86,
5.75,
5.68,
5.74,
5.80,
5.84,
5.79,
5.88,
5.71,
5.55,
5.64,
5.59,
5.49,
5.60,
5.60,
5.73,
5.60,
5.55,
5.79,
5.83,
5.90,
5.79,
5.60,
5.78,
5.83,
5.96,
5.96,
5.96,
6.00,
5.86,
5.84,
5.77,
5.81,
5.71,
5.71,
5.77,
